arrival_ts,event_ts,val_x,val_y,val_z,val_w
187426447138967,187426444450620,-0.018031921,-0.40382686,-0.06473838,0.91236377
187426451194384,187426449241880,-0.015992127,-0.40316844,-0.06317932,0.91280216
187426456589904,187426454033139,-0.014142004,-0.4022789,-0.062028598,0.913304
187426462435738,187426458824399,-0.012601949,-0.40131047,-0.06132002,0.91380024
187426466409540,187426463615659,-0.011445034,-0.40043408,-0.06105647,0.91421753
187426470830217,187426468406919,-0.010733046,-0.39972222,-0.061193857,0.9145284
187426475744748,187426473198178,-0.010464017,-0.3991896,-0.061670505,0.91473216
187426479988394,187426477989438,-0.010619738,-0.39881733,-0.062395845,0.91484356
187426485153082,187426482780698,-0.011143125,-0.39862114,-0.06324934,0.91486424
187426490795842,187426487571958,-0.011956846,-0.3986486,-0.06409943,0.9147828
187426495446050,187426492363218,-0.012995948,-0.3989052,-0.064814836,0.9146064
187426500451050,187426497154477,-0.014154043,-0.39937133,-0.065287106,0.9143521
187426504447300,187426501945737,-0.015358005,-0.39996803,-0.0654196,0.9140623
187426508893707,187426506736997,-0.016510544,-0.40060133,-0.06516611,0.91378295
187426513549227,187426511558774,-0.017528646,-0.40116888,-0.06447107,0.9135643
187426518252821,187426516350034,-0.018286454,-0.40160275,-0.063254915,0.91344386
187426522953863,187426521141294,-0.018688826,-0.4019235,-0.061498977,0.91341454
187426527998863,187426525932553,-0.01870788,-0.4020921,-0.059315186,0.9134844
187426532470321,187426530723813,-0.018402513,-0.40209815,-0.056841973,0.91364515
187426538002092,187426535515073,-0.017810974,-0.40199047,-0.054191113,0.91386527
187426542381259,187426540306333,-0.016959723,-0.40178874,-0.05146032,0.914128
187426546897977,187426545097593,-0.015895873,-0.4014936,-0.048753586,0.9144251
187426552019019,187426549888852,-0.014676179,-0.4010614,-0.04618936,0.9147682
187426556485738,187426554680112,-0.013321771,-0.40052518,-0.043856822,0.9151386
187426561203082,187426559471372,-0.011896584,-0.39989892,-0.041856445,0.91552573
187426566277821,187426564262632,-0.010485738,-0.39924982,-0.040240817,0.9158986
187426570752613,187426569053891,-0.009150134,-0.39865732,-0.03904755,0.91622263
187426575488863,187426573845151,-0.007950999,-0.39813712,-0.03831078,0.9164911
187426580727717,187426578636411,-0.006920944,-0.3976511,-0.03801554,0.9167227
187426585393186,187426583427671,-0.006099741,-0.39713368,-0.03810196,0.9169492
187426590990946,187426588218930,-0.005461587,-0.39662066,-0.038468964,0.91716
187426595305738,187426593010190,-0.0050138747,-0.3961122,-0.039057065,0.9173573
187426599829123,187426597801450,-0.004760513,-0.39558566,-0.039788995,0.91755444
