arrival_ts,event_ts,val_x,val_y,val_z,val_w
190426046831800,190426044324655,0.1876695,0.1394738,0.6196775,0.7492176
190426051429352,190426049115915,0.18773231,0.13973773,0.62050253,0.7484695
190426056001279,190426053907175,0.18779048,0.13996884,0.62132365,0.74773014
190426061001540,190426058698434,0.18785168,0.14017403,0.62213975,0.74699736
190426065412373,190426063489694,0.18789564,0.14039664,0.62293357,0.74628264
190426070069769,190426068280954,0.1879148,0.14067249,0.62369406,0.7455904
190426075441279,190426073102731,0.1878985,0.14100601,0.62442917,0.74491584
190426079376331,190426077893991,0.1878287,0.14139293,0.62513626,0.74426687
190426084359300,190426082685251,0.18770137,0.14181945,0.62583894,0.74362695
190426088960029,190426087476511,0.18751533,0.14225507,0.6265513,0.7429906
190426094062061,190426092267770,0.18727468,0.1426494,0.6272755,0.74236435
190426098346748,190426097059030,0.18698944,0.14294168,0.62801945,0.7417508
190426103239352,190426101850290,0.18667807,0.14308225,0.62876153,0.7411732
190426108039196,190426106641550,0.18637456,0.14306921,0.6294619,0.74065745
190426114295654,190426111432809,0.18610336,0.14292349,0.63008237,0.74022603
190426118015811,190426116224069,0.18591972,0.14266337,0.63059217,0.7398882
190426123195498,190426121015329,0.18587403,0.14232646,0.630972,0.73964065
190426127507061,190426125837106,0.18600433,0.14194955,0.6312194,0.7394693
190426133354769,190426130628366,0.18634106,0.1415723,0.6313383,0.73935527
190426138578206,190426135419626,0.1869234,0.14123487,0.6313392,0.73927206
190426142060654,190426140210886,0.18775672,0.14096662,0.6312325,0.73920316
190426147230706,190426145002145,0.18882068,0.14077869,0.63102436,0.73914564
190426158420550,190426149823923,0.19007286,0.14068212,0.6307176,0.739105
190426158545446,190426154615182,0.1914255,0.14067738,0.6303247,0.73909193
190426163093154,190426159406442,0.19283175,0.14072753,0.62986207,0.73911124
190426166334196,190426164197702,0.19422114,0.14075275,0.6293537,0.7391757
190426170585186,190426169019479,0.1955292,0.14070837,0.6288181,0.7392951
190426176376123,190426173810739,0.19665414,0.14058062,0.62828684,0.73947275
190426180177633,190426178601999,0.19753549,0.14038324,0.62778616,0.7397005
190426184845290,190426183393259,0.19812907,0.14007655,0.6273535,0.7399669
190426189417373,190426188184518,0.19842167,0.13969006,0.6270084,0.74025404
190426194657008,190426192975778,0.19838141,0.13930638,0.6267619,0.7405458
190426199265498,190426197767038,0.1980155,0.13899842,0.626627,0.7408157
190426204094352,190426202558298,0.19735214,0.1388023,0.6266253,0.7410309
190426208979508,190426207349557,0.19643337,0.13875146,0.6267745,0.74115837
190426214229404,190426212140817,0.19535771,0.13885696,0.62706053,0.74118096
190426219171748,190426216932077,0.1942514,0.13908398,0.62743556,0.74111176
190426223461956,190426221753854,0.19320443,0.13933115,0.6278362,0.7409997
190426229342998,190426226545114,0.192284,0.13947651,0.6282033,0.7409007
190426234414665,190426231336374,0.19151868,0.13942678,0.62849605,0.7408599
190426238311696,190426236127634,0.19092405,0.1390787,0.6286839,0.7409195
190426242866852,190426240918893,0.19053803,0.13835953,0.62874633,0.7411005
190426248269404,190426245710153,0.19036263,0.13727435,0.6286626,0.7414184
190426253358779,190426250501413,0.19041473,0.1359059,0.6284152,0.74186665
190426258801644,190426255292673,0.19068663,0.13434923,0.6280194,0.7424153
190426262881748,190426260114450,0.1912084,0.13260971,0.6275268,0.74301016
190426269182529,190426264905710,0.19202758,0.13069862,0.6269636,0.74361277
190426272005029,190426269696970,0.19311799,0.12863114,0.6263459,0.7442112
190426276568519,190426274488229,0.19442081,0.12647703,0.62569815,0.74478585
190426280907685,190426279279489,0.19584437,0.12432657,0.6250581,0.74531215
190426285697685,190426284070749,0.19732274,0.12226017,0.62445843,0.74576664
190426290361540,190426288862009,0.1988086,0.120319664,0.6238965,0.74615777
190426295869665,190426293653268,0.20021638,0.11851357,0.62337035,0.7465101
190426300082165,190426298444528,0.20145449,0.11684288,0.62288266,0.74684745
190426305176904,190426303235788,0.20242535,0.115307465,0.6224357,0.7471961
190426310352373,190426308057565,0.20308709,0.11389298,0.6220288,0.74757224
190426317238363,190426312848825,0.20341255,0.112592146,0.6216734,0.7479763
190426319255498,190426317640085,0.20342173,0.111369684,0.6213679,0.7484105
190426324392998,190426322431345,0.20316513,0.110217914,0.621118,0.74885803
190426328799665,190426327222604,0.20268102,0.10911881,0.62093943,0.7492982
190426334060498,190426332013864,0.20197992,0.10811868,0.62084943,0.7497069
190426338437217,190426336805124,0.20108248,0.10732247,0.62086165,0.7500524
190426343477165,190426341596384,0.20004852,0.10680833,0.62097895,0.7503051
190426348186644,190426346387643,0.19895647,0.106574975,0.6211765,0.7504651
190426354739925,190426351178903,0.19789499,0.106599264,0.6214133,0.7505463
190426357704821,190426356000680,0.19693403,0.10683758,0.6216574,0.750563
